"ID","tweet","word","tagType"
"1879","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever Basında  @ahmetsafak_tc @AbdullahOzdogan #fizy @ucankuscom https //t.co/rTGKTGNCCw ","@ahmetsafak_tc","Person"
"1880","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever Basında  @ahmetsafak_tc @AbdullahOzdogan #fizy @ucankuscom https //t.co/rTGKTGNCCw ","@AbdullahOzdogan","Person"
"1881","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever Basında  @ahmetsafak_tc @AbdullahOzdogan #fizy @ucankuscom https //t.co/rTGKTGNCCw ","#fizy","Organization"
"1882","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever Basında  @ahmetsafak_tc @AbdullahOzdogan #fizy @ucankuscom https //t.co/rTGKTGNCCw ","@ucankuscom","Organization"
"1883","İnşAllah yarın sizlerle olacak..Sizin şarkınız Reisler de Sever https //t.co/6bzcULLEYP ","Reisler","Product"
"1884","İnşAllah yarın sizlerle olacak..Sizin şarkınız Reisler de Sever https //t.co/6bzcULLEYP ","de","Product"
"1885","İnşAllah yarın sizlerle olacak..Sizin şarkınız Reisler de Sever https //t.co/6bzcULLEYP ","Sever","Product"
"1886","RT @kusenamuzik  https //t.co/4SkmbNrFYM ","@kusenamuzik","Organization"
"1887","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","@kusenamuzik","Organization"
"1888","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","Ahmet","Person"
"1889","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","?afak","Person"
"1890","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","REİSLER","Product"
"1891","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","DE","Product"
"1892","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","SEVER","Product"
"1893","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","Perşembe","Date"
"1894","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/Hi2cmyh0nL ","Fizy","Organization"
"1895","RT @ahmetsafak_tc  Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetini… ","@ahmetsafak_tc","Person"
"1896","RT @ahmetsafak_tc  Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetini… ","Ahmet","Person"
"1897","RT @ahmetsafak_tc  Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetini… ","?afak","Person"
"1898","RT @ahmetsafak_tc  Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetini… ","BengüTürk","Organization"
"1899","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","@iyiisleryapim","Organization"
"1900","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","Ahmet","Person"
"1901","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","?afak","Person"
"1902","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","Reisler","Product"
"1903","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","de","Product"
"1904","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","Sever","Product"
"1905","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","18","Date"
"1906","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","Ağustos","Date"
"1907","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","Perşembe","Date"
"1908","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","Fizy'de","Organization"
"1909","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","@ahmetsafak_tc","Person"
"1910","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","@AbdullahOzdogan","Person"
"1911","RT @iyiisleryapim  Ahmet ?afak Reisler de Sever 18 Ağustos Perşembe İlk Kez Ve Sadece Fizy'de @ahmetsafak_tc @AbdullahOzdogan #fizy https… ","#fizy","Organization"
"1912","Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetinin elinden tutalım. ","Ahmet","Person"
"1913","Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetinin elinden tutalım. ","?afak","Person"
"1914","Bugün Salı.Söz Müzik Ahmet ?afak inşAllah sizlerle olacak.Akşama 20.30 da BengüTürk ekranında şarkıların gönül sohbetinin elinden tutalım. ","BengüTürk","Organization"
"1915","RT @ahmetsafak_tc  Evet.Bir büyük neslin duruşunu anlatan şarkımızla çıkıyoruz.REİSLER DE SEVER.Perşembe günü sevenlerimle. https //t.co/WZ… ","@ahmetsafak_tc","Person"
"1916","RT @oguzhanboyraz  @ahmetsafak_tc şimdi perşembe nasıl beklenecek abi artık gece 00.00 dan itibaren milyon kez fizzy'ye giriş yapar beynini… ","@oguzhanboyraz","Person"
"1917","RT @oguzhanboyraz  @ahmetsafak_tc şimdi perşembe nasıl beklenecek abi artık gece 00.00 dan itibaren milyon kez fizzy'ye giriş yapar beynini… ","@ahmetsafak_tc","Person"
"1918","RT @oguzhanboyraz  @ahmetsafak_tc şimdi perşembe nasıl beklenecek abi artık gece 00.00 dan itibaren milyon kez fizzy'ye giriş yapar beynini… ","fizzy'ye","Organization"
"1919","@ACIGMA_KUN Doğum günün kutlu olsun ","@ACIGMA_KUN","Person"
"1920","@fatih_dikbas Gözlerinden öperim.MaşAllah ","@fatih_dikbas","Person"
"1921","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","@kusenamuzik","Organization"
"1922","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","Ahmet","Person"
"1923","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","?afak","Person"
"1924","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","REİSLER","Product"
"1925","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","DE","Product"
"1926","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","SEVER","Product"
"1927","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","Perşembe","Date"
"1928","RT @kusenamuzik  Ahmet ?afak REİSLER DE SEVER Perşembe günü ilk kez Fizy de. https //t.co/2AfswY1HPU ","Fizy","Organization"
"1929","RT @leventumiterol  AZIZ DOST 'dan ???????? @ahmetsafak_tc @babakus ?????? https //t.co/lfxeIZHKpF ","@leventumiterol","Person"
"1930","RT @leventumiterol  AZIZ DOST 'dan ???????? @ahmetsafak_tc @babakus ?????? https //t.co/lfxeIZHKpF ","@ahmetsafak_tc","Person"
"1931","RT @leventumiterol  AZIZ DOST 'dan ???????? @ahmetsafak_tc @babakus ?????? https //t.co/lfxeIZHKpF ","@babakus","Person"
"1932","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","@YetkiliMenajer","Person"
"1933","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","Ahmet","Person"
"1934","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","?afak'ın","Person"
"1935","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","Reisler","Product"
"1936","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","De","Product"
"1937","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","Sever","Product"
"1938","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","18","Date"
"1939","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","Ağustos'da","Date"
"1940","RT @YetkiliMenajer  Sanatçımız Ahmet ?afak'ın yeni çalışması Reisler De Sever 18 Ağustos'da sosyal medya'da  @ahmetsafak_tc https //t.co/… ","@ahmetsafak_tc","Person"
"1941","Evet.Bir büyük neslin duruşunu anlatan şarkımızla çıkıyoruz.REİSLER DE SEVER.Perşembe günü sevenlerimle. https //t.co/WZycDncpUu ","çıkıyoruz.REİSLER","Product"
"1942","Evet.Bir büyük neslin duruşunu anlatan şarkımızla çıkıyoruz.REİSLER DE SEVER.Perşembe günü sevenlerimle. https //t.co/WZycDncpUu ","DE","Product"
"1943","Evet.Bir büyük neslin duruşunu anlatan şarkımızla çıkıyoruz.REİSLER DE SEVER.Perşembe günü sevenlerimle. https //t.co/WZycDncpUu ","SEVER.Perşembe","Product"
"1944","RT @AytnCalis  TÜRK'ümüz Dağlara Dağlara  Ovalara ve İtlere Çakallara  BA?IMIZI E?MEYELİM  @ahmetsafak_tc  https //t.co/0b41Peu6i1 ","@AytnCalis","Person"
"1945","RT @AytnCalis  TÜRK'ümüz Dağlara Dağlara  Ovalara ve İtlere Çakallara  BA?IMIZI E?MEYELİM  @ahmetsafak_tc  https //t.co/0b41Peu6i1 ","@ahmetsafak_tc","Person"
"1946","RT @saYlmaz22805202  @ahmetsafak_tc  Çekmeköy'den bir Kurt Geçti. Yuregiyle geldi. Adamsunn abimm adammm cCc.. https //t.co/j2xGccNdjI ","@saYlmaz22805202","Person"
"1947","RT @saYlmaz22805202  @ahmetsafak_tc  Çekmeköy'den bir Kurt Geçti. Yuregiyle geldi. Adamsunn abimm adammm cCc.. https //t.co/j2xGccNdjI ","@ahmetsafak_tc","Person"
"1948","RT @saYlmaz22805202  @ahmetsafak_tc  Çekmeköy'den bir Kurt Geçti. Yuregiyle geldi. Adamsunn abimm adammm cCc.. https //t.co/j2xGccNdjI ","Çekmeköy'den","Location"
"1949","RT @ahmetsafak_tc  Devlet düzenimize millet huzuruna bereketimize esenliğimize halel gelmesin.Yarabbim Ülkemizi koru haini zalimi kahreyle.… ","@ahmetsafak_tc","Person"
"1950","RT @ahmetsafak_tc  https //t.co/ntBwstngq0 Uzun aradan sonra TRT ekranında sesimi duydum.Ne diyeyim ?aşırdım.Tebrikler. ","@ahmetsafak_tc","Person"
"1951","RT @ahmetsafak_tc  https //t.co/ntBwstngq0 Uzun aradan sonra TRT ekranında sesimi duydum.Ne diyeyim ?aşırdım.Tebrikler. ","TRT","Organization"
"1952","RT @ahmetsafak_tc  Liderime kitabımı anlatıyorum.Bilge Liderim Ahmet ?afak sazıyla sözüyle Türk milletine hizmet ediyor Diyor. https //t.… ","@ahmetsafak_tc","Person"
"1953","RT @ahmetsafak_tc  Liderime kitabımı anlatıyorum.Bilge Liderim Ahmet ?afak sazıyla sözüyle Türk milletine hizmet ediyor Diyor. https //t.… ","Ahmet","Person"
"1954","RT @ahmetsafak_tc  Liderime kitabımı anlatıyorum.Bilge Liderim Ahmet ?afak sazıyla sözüyle Türk milletine hizmet ediyor Diyor. https //t.… ","?afak","Person"
"1955","Liderime kitabımı anlatıyorum.Bilge Liderim Ahmet ?afak sazıyla sözüyle Türk milletine hizmet ediyor Diyor. https //t.co/XBXvMIkmC0 ","Ahmet","Person"
"1956","Liderime kitabımı anlatıyorum.Bilge Liderim Ahmet ?afak sazıyla sözüyle Türk milletine hizmet ediyor Diyor. https //t.co/XBXvMIkmC0 ","?afak","Person"
"1957","RT @ahmetsafak_tc  Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli http… ","@ahmetsafak_tc","Person"
"1958","RT @ahmetsafak_tc  Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli http… ","Devlet","Person"
"1959","RT @ahmetsafak_tc  Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli http… ","Bahçeli","Person"
"1960","RT @ahmetsafak_tc  Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli http… ","hatırası.@dbdevletbahceli","Person"
"1961","Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli https //t.co/c2ObA0fxNC ","Devlet","Person"
"1962","Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli https //t.co/c2ObA0fxNC ","Bahçeli","Person"
"1963","Kitabı sanatı ilmi şefkatle koruyup ışıklandıran Liderim Devlet Bahçeli ile bir imza günü hatırası.@dbdevletbahceli https //t.co/c2ObA0fxNC ","hatırası.@dbdevletbahceli","Person"
"1964","RT @AytnCalis  @faruk623 Doktor Kendi haline bırakın  dedi; ama valla haklıyım Hakim Bey )) Ben de bu Matrıx’ten çıkmazsam  ? https /… ","@AytnCalis","Person"
"1965","RT @AytnCalis  @faruk623 Doktor Kendi haline bırakın  dedi; ama valla haklıyım Hakim Bey )) Ben de bu Matrıx’ten çıkmazsam  ? https /… ","@faruk623","Person"
"1966","RT @AytnCalis  Çakma Sanat  Gün Gelecek Kaybolacak  Ama BİZİ SESLEYEN O YÜCE RUH  Daim Baki Kalacak  ? https //t.co/swe2XWjqcJ https //… ","@AytnCalis","Person"
"1967","RT @AytnCalis  Duygu hafızamı kaybetsem de @ahmetsafak_tc'ın tüm şarkılarını unutsam;bu konuşmasını unutmam https //t.co/GqMaYgOrWG https /… ","@AytnCalis","Person"
"1968","RT @AytnCalis  Duygu hafızamı kaybetsem de @ahmetsafak_tc'ın tüm şarkılarını unutsam;bu konuşmasını unutmam https //t.co/GqMaYgOrWG https /… ","@ahmetsafak_tc'ın","Person"
"1969","RT @AytnCalis  @ahmetsafak_tc İhlası katıksız bir aşkı ihtiva eden her ses;fısıltı dahi olsa makes bulur Arş ı A'la'da Sorarlarsa biz kefil… ","@AytnCalis","Person"
"1970","RT @AytnCalis  @ahmetsafak_tc İhlası katıksız bir aşkı ihtiva eden her ses;fısıltı dahi olsa makes bulur Arş ı A'la'da Sorarlarsa biz kefil… ","@ahmetsafak_tc","Person"
"1971","RT @MedihaSalman  evet mutluyum..iyi ki bulaştırdın; ömürlük A?Kı  ?EREFli  kavgayı  işlediğin  kitapşarkılarına ne mutlu ?? @ahmetsafak_tc… ","@MedihaSalman","Person"
"1972","RT @MedihaSalman  evet mutluyum..iyi ki bulaştırdın; ömürlük A?Kı  ?EREFli  kavgayı  işlediğin  kitapşarkılarına ne mutlu ?? @ahmetsafak_tc… ","@ahmetsafak_tc…","Person"
"1973","RT @MedihaSalman  KAVGAsı ?EREFi  için olanların A?Kı da ömürlüktür https //t.co/v5tywkHh1H  @ahmetsafak_tc ? bir Allaha başım eğmişim bir… ","@MedihaSalman","Person"
"1974","RT @MedihaSalman  KAVGAsı ?EREFi  için olanların A?Kı da ömürlüktür https //t.co/v5tywkHh1H  @ahmetsafak_tc ? bir Allaha başım eğmişim bir… ","@ahmetsafak_tc","Person"
"1975","RT @AbdullahBEYHAN  Bu gün tanıştığım Muhteşem adamlardan biride sensin @ahmetsafak_tc abi o mütevazi adam duruşunu hiç kaybetme olurmu?? ","@AbdullahBEYHAN","Person"
"1976","RT @AbdullahBEYHAN  Bu gün tanıştığım Muhteşem adamlardan biride sensin @ahmetsafak_tc abi o mütevazi adam duruşunu hiç kaybetme olurmu?? ","@ahmetsafak_tc","Person"
"1977","RT @AytnCalis  Bu milletin evlatları bu toprakları hainlere  namertlere teslim etmemekte;BİN YILDIR KARARLIDIRLAR  @ahmetsafak_tc https /… ","@AytnCalis","Person"
"1978","RT @AytnCalis  Bu milletin evlatları bu toprakları hainlere  namertlere teslim etmemekte;BİN YILDIR KARARLIDIRLAR  @ahmetsafak_tc https /… ","@ahmetsafak_tc","Person"
"1979","RT @tLgKyCi  Bir Vatan ve ?? var elimizde bir de @ahmetsafak_tc  şarkıları. ","@tLgKyCi","Person"
"1980","RT @tLgKyCi  Bir Vatan ve ?? var elimizde bir de @ahmetsafak_tc  şarkıları. ","@ahmetsafak_tc","Person"
"1981","RT @ahmetsafak_tc  Milletimizle sahnede sohbet de ettik. https //t.co/8vMwCZ8Tqb ","@ahmetsafak_tc","Person"
"1982","RT @saYlmaz22805202  @ahmetsafak_tc  Mevlam razi olsun senden abim. Cekmekoyden hainlere guzel bir ders verdik varolasinnn. ","@saYlmaz22805202","Person"
"1983","RT @saYlmaz22805202  @ahmetsafak_tc  Mevlam razi olsun senden abim. Cekmekoyden hainlere guzel bir ders verdik varolasinnn. ","@ahmetsafak_tc","Person"
"1984","RT @saYlmaz22805202  @ahmetsafak_tc  Mevlam razi olsun senden abim. Cekmekoyden hainlere guzel bir ders verdik varolasinnn. ","Cekmekoyden","Location"
"1985","RT @saYlmaz22805202  @ahmetsafak_tc adamsin abimm. Ayagin saglik geldigin icin. Yuregine saglik sesine saglik costurdun cekmekoyu. YUREGIN… ","@saYlmaz22805202","Person"
"1986","RT @saYlmaz22805202  @ahmetsafak_tc adamsin abimm. Ayagin saglik geldigin icin. Yuregine saglik sesine saglik costurdun cekmekoyu. YUREGIN… ","@ahmetsafak_tc","Person"
"1987","RT @AytnCalis  @ahmetsafak_tc'ın gönlümüze hitap eden cümlelerinden bir bölüm.Program lazım bana ??Çok hoş cümleler etti varolsun.. https //… ","@AytnCalis","Person"
"1988","RT @AytnCalis  @ahmetsafak_tc'ın gönlümüze hitap eden cümlelerinden bir bölüm.Program lazım bana ??Çok hoş cümleler etti varolsun.. https //… ","@ahmetsafak_tc'ın","Person"
"1989","RT @AytnCalis  Her zaman söylüyoruz Selçuklu  Osmanlı  Cumhuriyet;  TEK BİR DEVLETTİR   @ahmetsafak_tc @benguturktv https //t.co/rboldn… ","@AytnCalis","Person"
"1990","RT @AytnCalis  Her zaman söylüyoruz Selçuklu  Osmanlı  Cumhuriyet;  TEK BİR DEVLETTİR   @ahmetsafak_tc @benguturktv https //t.co/rboldn… ","@ahmetsafak_tc","Person"
"1991","RT @AytnCalis  Her zaman söylüyoruz Selçuklu  Osmanlı  Cumhuriyet;  TEK BİR DEVLETTİR   @ahmetsafak_tc @benguturktv https //t.co/rboldn… ","@benguturktv","Organization"
"1992","RT @AytnCalis  Programında Matrıx'ten Çıkış  a yer ayırarak bizi onurlandıran güzel insan @ahmetsafak_tc'a teşekkür ediyorum «?» https //… ","@AytnCalis","Person"
"1993","RT @AytnCalis  Programında Matrıx'ten Çıkış  a yer ayırarak bizi onurlandıran güzel insan @ahmetsafak_tc'a teşekkür ediyorum «?» https //… ","@ahmetsafak_tc'a","Person"
"1994","RT @AytnCalis  Yalnız Kurt Anadolu  nun Matrıx'ten Çıkış  ını  BİRLİKTE Yazacak Birlikte Yöneteceğiz Bi iznillah @ahmetsafak_tc https /… ","@AytnCalis","Person"
"1995","RT @AytnCalis  Yalnız Kurt Anadolu  nun Matrıx'ten Çıkış  ını  BİRLİKTE Yazacak Birlikte Yöneteceğiz Bi iznillah @ahmetsafak_tc https /… ","@ahmetsafak_tc","Person"
"1996","RT @AytnCalis  @cakirfatih45 @ahmetsafak_tc  Sesimize ses veren yürekleri plastik olmayan gerçek yürekleri seviyoruz;hep seveceğiz. https /… ","@AytnCalis","Person"
"1997","RT @AytnCalis  @cakirfatih45 @ahmetsafak_tc  Sesimize ses veren yürekleri plastik olmayan gerçek yürekleri seviyoruz;hep seveceğiz. https /… ","@cakirfatih45","Person"
"1998","RT @AytnCalis  @cakirfatih45 @ahmetsafak_tc  Sesimize ses veren yürekleri plastik olmayan gerçek yürekleri seviyoruz;hep seveceğiz. https /… ","@ahmetsafak_tc","Person"
"1999","RT @SareTerzi  @ahmetsafak_tc ya da gonlumuzde kurduğunuz tahtı taçlandırırsınız. Sabırsızlıkla bekliyoruz. ","@SareTerzi","Person"
"2000","RT @SareTerzi  @ahmetsafak_tc ya da gonlumuzde kurduğunuz tahtı taçlandırırsınız. Sabırsızlıkla bekliyoruz. ","@ahmetsafak_tc","Person"
"2001","RT @AytnCalis  Tazelenme yeni ve diri mesajlar verme zamanıdır Heyecanla bekliyoruz yeniye dair cümle güzellikleri  https //t.co/gS… ","@AytnCalis","Person"
"2002","RT @HaberalErkan  Devlet Milletiyle Yenikapı'da  https //t.co/yI1xJfxcFJ ","@HaberalErkan","Person"
"2003","RT @HaberalErkan  Devlet Milletiyle Yenikapı'da  https //t.co/yI1xJfxcFJ ","Yenikapı'da","Location"
"2004","RT @ozgnrdmrl  3 yıl önce güvenlik gorevlilerini atlatıp sahneye atlamıştım. Hayran olduğum tek sanatçı @ahmetsafak_tc https //t.co/bWMwsve… ","@ozgnrdmrl","Person"
"2005","RT @ozgnrdmrl  3 yıl önce güvenlik gorevlilerini atlatıp sahneye atlamıştım. Hayran olduğum tek sanatçı @ahmetsafak_tc https //t.co/bWMwsve… ","@ahmetsafak_tc","Person"
"2006","Büyüğümüz @dbdevletbahceli yi beklerken.. https //t.co/PvTBsQ2mZx ","@dbdevletbahceli","Person"
"2007","MHP Grup Başkan vekili @erkanakcay45 ile kitap üzerine sohbetten sonra.. https //t.co/AV6dDzr3mw ","MHP","Organization"
"2008","MHP Grup Başkan vekili @erkanakcay45 ile kitap üzerine sohbetten sonra.. https //t.co/AV6dDzr3mw ","@erkanakcay45","Person"
"2009","RT @ennurnrcn  https //t.co/QGO9Hk6UwQ  Beyler bu vatan size neyledi @ahmetsafak_tc ","@ennurnrcn","Person"
"2010","RT @ennurnrcn  https //t.co/QGO9Hk6UwQ  Beyler bu vatan size neyledi @ahmetsafak_tc ","@ahmetsafak_tc","Person"
"2011","RT @AytnCalis  Orjinal yeni hesap zannederek takibe almıştım  bıraktım. Kamuoyu olşt. heveslilerine dikkat..https //t.co/3GN6W9rp4h https /… ","@AytnCalis","Person"
"2012","RT @ahmetsafak_tc  Tweterde bu hesaptan başka hesabım yoktur.Sevenlerimin bu gerçeği dikkate almalarını dilerim. ","@ahmetsafak_tc","Person"
"2013","RT @ahmetsafak_tc  Tweterde bu hesaptan başka hesabım yoktur.Sevenlerimin bu gerçeği dikkate almalarını dilerim. ","Tweterde","Organization"
"2014","Tweterde bu hesaptan başka hesabım yoktur.Sevenlerimin bu gerçeği dikkate almalarını dilerim. ","Tweterde","Organization"
"2015","https //t.co/o8b6pjSACx Eğilmez başı ile bir dağdır Türkiyemiz  ","Türkiyemiz","Location"
"2016","RT @AytnCalis  @ahmetsafak_tc dinleyeyim de sakinleşeyim biraz  YALNIZ KURT ANADOLU  çakalların kol gezdiği bu Matrıx'ten ÇIKACAK https /… ","@AytnCalis","Person"
"2017","RT @AytnCalis  @ahmetsafak_tc dinleyeyim de sakinleşeyim biraz  YALNIZ KURT ANADOLU  çakalların kol gezdiği bu Matrıx'ten ÇIKACAK https /… ","@ahmetsafak_tc","Person"
"2018","RT @AytnCalis  @ahmetsafak_tc dinleyeyim de sakinleşeyim biraz  YALNIZ KURT ANADOLU  çakalların kol gezdiği bu Matrıx'ten ÇIKACAK https /… ","YALNIZ","Product"
"2019","RT @AytnCalis  @ahmetsafak_tc dinleyeyim de sakinleşeyim biraz  YALNIZ KURT ANADOLU  çakalların kol gezdiği bu Matrıx'ten ÇIKACAK https /… ","KURT","Product"
"2020","@_haTCe_ Sevgiler Hatice  ) ","@_haTCe_","Person"
"2021","@_haTCe_ Sevgiler Hatice  ) ","Hatice","Person"
"2022","RT @_haTCe_  @ahmetsafak_tc İnsanlar bunalınca ne dinler bilmem  ben Timur ile karınca'dinliyorum yürüme engelli biri olarak AYAGA KALKIYOR… ","@_haTCe_","Person"
"2023","RT @_haTCe_  @ahmetsafak_tc İnsanlar bunalınca ne dinler bilmem  ben Timur ile karınca'dinliyorum yürüme engelli biri olarak AYAGA KALKIYOR… ","@ahmetsafak_tc","Person"
"2024","RT @_haTCe_  @ahmetsafak_tc İnsanlar bunalınca ne dinler bilmem  ben Timur ile karınca'dinliyorum yürüme engelli biri olarak AYAGA KALKIYOR… ","Timur","Person"
"2025","Merhum Halil İnalcık bu çalışma odasında onlarca kitabı hazırladı.Kitabın ortasında kalmış.. https //t.co/X1zLkaOAKO ","Halil","Person"
"2026","Merhum Halil İnalcık bu çalışma odasında onlarca kitabı hazırladı.Kitabın ortasında kalmış.. https //t.co/X1zLkaOAKO ","İnalcık","Person"
"2027","@AytnCalis Budur ","@AytnCalis","Person"
"2028","RT @AytnCalis  İt  köpek  uğursuz  kapıya dayanmışken  kapı ağzında alacak verecek derdi güden  güdük akıllar;  bu duruşu anlamaz https /… ","@AytnCalis","Person"
